species,LONGITUDE,LATITUDE
species,75.292697,13.1452965
species,75.2928869,13.4234745
species,75.2929446,12.4722508
species,75.293859,13.1331056
species,75.293872,12.324056
species,75.2947851,13.5269498
species,75.2947954,12.4475511
species,75.2959291,12.4533849
species,75.2964375,13.1337577
species,75.2967916,12.3419326
species,75.296975,13.131105
species,75.2975545,13.6367809
species,75.2979296,12.3499083
species,75.2980104,12.458627
species,75.2984682,13.1355318
species,75.29869,12.326967
species,75.2987447,13.0678217
species,75.2988,13.525113
species,75.2993093,12.4468863
species,75.2995783,13.0333667
species,75.3005885,13.1384654
species,75.3005994,12.4821954
species,75.3009095,12.3672514
species,75.3009585,13.7209219
species,75.3017526,12.3545731
species,75.3018792,13.3413476
species,75.3019718,13.1414704
species,75.3023713,13.5258767
species,75.3024906,13.1443042
species,75.302942,13.14855
species,75.3029827,13.146544
species,75.3038654,13.1546305
species,75.3046243,13.152136
species,75.3050371,13.1500359
species,75.3051991,12.3230781
species,75.3054528,13.1885084
species,75.3063226,13.5160226
species,75.3067774,12.4549328
species,75.3072848,13.1890825
species,75.3083593,12.4583506
species,75.3087792,12.4195471
species,75.3088827,12.4547419
species,75.3096659,12.4170972
species,75.3110818,12.4919309
species,75.3114126,13.5162879
species,75.3117299,13.1538997
species,75.3119165,12.4186521
species,75.3120867,12.32779
species,75.3124622,12.4667717
species,75.3126733,13.0294267
species,75.3126824,13.1097797
species,75.3128293,12.4499855
species,75.3146418,12.4617184
species,75.314817,13.1095902
species,75.3149332,12.3329376
species,75.3156879,13.5988243
species,75.3157808,12.4027654
species,75.3159725,13.1872365
species,75.3165191,13.601778
species,75.3167449,13.4927805
species,75.3172933,12.4279325
species,75.318,13.076
species,75.3180317,12.2737333
species,75.3181028,12.2476693
species,75.3185133,13.07414
species,75.318828,13.1042991
species,75.3188677,13.0817684
species,75.3189442,13.0883922
species,75.3197681,12.4015183
species,75.320072,13.04383
species,75.3207291,13.1004279
species,75.3209487,12.3635845
species,75.3211466,13.1840846
species,75.3211713,12.2744667
species,75.3212283,13.0512783
species,75.3215468,12.2312558
species,75.3215575,12.2449013
species,75.3216572,12.2471395
species,75.3218982,12.4594477
species,75.3220242,12.2490126
species,75.3227275,12.2723672
species,75.3229621,13.2246251
species,75.3235772,12.2316047
species,75.3239631,12.2495329
species,75.3242826,12.212858
species,75.3243256,12.2377716
species,75.3245305,12.2265452
species,75.3249205,12.473246
species,75.3249264,12.2737538
species,75.32503,12.40478
species,75.3260983,12.2488117
species,75.3263426,12.2529535
species,75.3263855,12.3160203
species,75.3274363,12.4842743
species,75.3278929,12.2368236
species,75.328071,13.7335657
species,75.3281,12.279615
species,75.3283501,12.4760678
species,75.3284454,12.2757943
species,75.3284493,13.2389862
species,75.329739,13.38184
species,75.330812,12.2366216
species,75.3311352,13.1924126
species,75.331398,12.423139
species,75.3314778,12.3046169
species,75.3316288,12.3998095
species,75.3317671,12.4956714
species,75.3318492,12.4888987
species,75.3318953,12.492883
species,75.3326469,12.4853467
species,75.3332986,13.1903259
species,75.3335674,12.4978404
species,75.3336942,13.2168142
species,75.3343405,12.4917798
species,75.3344673,12.4680411
species,75.3345609,12.2259861
species,75.3350045,13.1957554
species,75.33552,12.25303
species,75.3360415,12.2010295
species,75.336595,12.4660056
species,75.3367066,13.1581997
species,75.3387061,12.4181526
species,75.3400571,13.6939131
species,75.3409086,12.4187068
species,75.3425967,13.2660819
species,75.3426582,13.2119917
species,75.3427126,12.4160618
species,75.3427912,13.7271798
species,75.3430636,12.4445357
species,75.3430669,12.418683
species,75.3432379,12.3776914
species,75.34361,12.2551967
species,75.3436479,12.4230431
species,75.3439128,13.4541048
species,75.3445148,13.276843
species,75.3445205,12.2447246
species,75.3448379,12.4206305
species,75.3454614,13.2110357
species,75.3459013,12.2266887
species,75.3460283,12.3662633
species,75.346345,12.4593042
species,75.3465076,13.5475354
species,75.346965,13.7831116
species,75.3470082,12.4170648
species,75.3470469,13.2302615
species,75.3472875,13.2364892
species,75.3475697,12.4389337
species,75.347694,13.250957
species,75.3477144,12.264528
species,75.3487967,12.3667783
species,75.3489279,12.4181028
species,75.3503885,13.2244349
species,75.3512794,12.4301399
species,75.3514,12.2587
species,75.3514588,12.2665619
species,75.3515228,13.1681913
species,75.3518635,12.2072633
species,75.352059,12.418858
species,75.3526965,12.2752125
species,75.3527949,12.4509754
species,75.3528641,13.5356538
species,75.3530573,12.3443456
species,75.3535781,12.2986735
species,75.3536153,12.253412
species,75.3536649,12.4529576
species,75.3540475,12.4664447
species,75.3541574,12.2056282
species,75.3544253,12.429862
species,75.3551733,13.4421877
species,75.3552397,12.3848148
species,75.3553933,12.2689983
species,75.3554755,12.2093812
species,75.3554872,12.2816711
species,75.3565054,12.4359564
species,75.3565121,12.2064824
species,75.3567083,12.3671967
species,75.3567179,12.3214685
species,75.3571665,12.4131697
species,75.3572618,12.4623592
species,75.357804,12.4562157
species,75.3582667,13.4454012
species,75.358283,13.5273739
species,75.3583891,13.2342969
species,75.3584385,12.2010559
species,75.3586042,12.2698119
species,75.3589153,12.1843344
species,75.3590333,12.40435
species,75.3597448,12.4198847
species,75.3597546,12.3262219
species,75.3598533,12.2742483
species,75.3602424,12.4216294
species,75.3610368,12.4147096
species,75.3611137,12.4250087
species,75.3614356,12.4171222
species,75.3614411,12.4231539
species,75.3617467,13.39398
species,75.3622181,12.4589481
species,75.3630075,12.3569948
species,75.3631662,12.4566507
species,75.363223,12.421737
species,75.3636928,12.3414106
species,75.3639516,12.4161231
species,75.364185,12.4688614
species,75.3644117,12.431342
species,75.3651481,12.4567929
species,75.365392,13.715811
species,75.365863,12.190666
species,75.3659964,12.4181781
species,75.3661962,13.5318785
species,75.3662374,13.1830983
species,75.3667619,13.7953361
species,75.3669561,12.3022143
species,75.368549,13.1168062
species,75.3687755,12.465307
species,75.3711087,13.1171965
species,75.3717031,13.1559879
species,75.3717341,13.4051125
species,75.3721458,13.7162606
species,75.3722496,12.4844329
species,75.3730264,12.3674841
species,75.3736756,12.4859526
species,75.3742568,12.4826273
species,75.3744245,13.3130052
species,75.3750585,13.110552
species,75.3755883,12.3668967
species,75.3775835,12.4031315
species,75.3781676,13.1568497
species,75.3805098,12.355754
species,75.3806542,12.3575588
species,75.380695,12.481654
species,75.3808022,13.1530818
species,75.3809,12.457121
species,75.3811616,13.56929
species,75.3814358,12.4547425
species,75.3822708,12.4598918
species,75.3824235,13.7914328
species,75.3827456,12.4831529
species,75.382913,13.157768
species,75.3830033,13.3360567
species,75.3834583,13.712723
species,75.3838182,12.2190031
species,75.3838723,12.9566214
species,75.384283,12.485177
species,75.384537,12.4605208
species,75.384795,12.4892153
species,75.3853763,13.3372374
species,75.3854041,12.3330865
species,75.386075,13.334365
species,75.3860927,12.1800151
species,75.3867837,13.0863232
species,75.387062,13.194777
species,75.3872074,12.4867102
species,75.3873682,12.223176
species,75.3875479,13.3311668
species,75.3875562,12.9558993
species,75.3879705,12.4604578
species,75.3883776,13.7148104
species,75.3885001,13.5753046
species,75.3889561,12.3259427
species,75.3890194,13.3201192
species,75.3909194,12.1152151
species,75.39108,13.361158
species,75.391169,12.542822
species,75.3912015,13.7378887
species,75.3913164,12.2227566
species,75.3915042,12.1529098
species,75.3917241,12.2621796
species,75.3920417,13.2029314
species,75.3921336,12.485409
species,75.3923288,13.0856167
species,75.39264,13.2504153
species,75.3944893,12.471789
species,75.394578,12.107977
species,75.3946969,13.0366433
species,75.3949079,12.1191127
species,75.3951267,12.3349353
species,75.3953395,12.1683232
species,75.3959084,12.2245601
species,75.3959999,12.08568
species,75.3961169,12.1273041
species,75.3970456,12.4615108
species,75.3979905,12.3504
species,75.3981867,12.0900101
species,75.3988093,13.8415389
species,75.3993893,13.1244798
species,75.3994918,12.4957863
species,75.4000846,13.7178161
species,75.4002247,12.3504823
species,75.4002428,12.3466257
species,75.4010565,12.1319132
species,75.4012191,12.2891433
species,75.4014143,12.1276581
species,75.4021311,12.2138646
species,75.4022232,12.3453603
species,75.4027681,13.3671424
species,75.4032233,12.4629255
species,75.4032898,13.159725
species,75.4033767,12.3027933
species,75.405521,13.1997976
species,75.4058366,12.1310734
species,75.40629,12.2978871
species,75.4082216,12.2914523
species,75.4091818,13.1965742
species,75.409975,13.142875
species,75.4100275,12.4729504
species,75.4102746,12.2086319
species,75.411138,12.1267624
species,75.4115,12.34536
species,75.411948,12.2846775
species,75.4125039,12.135663
species,75.4125605,12.1401087
species,75.4128599,12.3543813
species,75.4129159,12.1453131
species,75.4133534,12.127939
species,75.4141,12.1298
species,75.414626,13.165918
species,75.4146731,12.1379981
species,75.4146838,12.2074367
species,75.4147266,13.1477324
species,75.4149544,13.1322796
species,75.4154384,12.4702382
species,75.4157,12.55934
species,75.4162643,12.1792896
species,75.4162717,12.2774859
species,75.4168893,12.5291801
species,75.4181948,12.1248787
species,75.4187403,12.1401759
species,75.418881,12.176873
species,75.419898,12.3361448
species,75.4200698,12.4480278
species,75.4206085,12.1193615
species,75.4206149,13.1722204
species,75.4206182,12.1738871
species,75.4207563,12.1905428
species,75.4210417,12.3027667
species,75.4220694,13.3688409
species,75.4229534,12.1730076
species,75.4235029,12.2292995
species,75.42367,13.86593
species,75.4241226,12.21376
species,75.4241935,13.3679488
species,75.4243095,12.4477776
species,75.4243901,13.0543002
species,75.4246921,13.7159174
species,75.4252265,13.878048
species,75.4253794,13.549077
species,75.426271,13.1609284
species,75.4264537,12.2389562
species,75.4266718,13.3678034
species,75.4271078,12.1672188
species,75.4272615,13.1504815
species,75.4276603,12.1058475
species,75.4278018,12.1639781
species,75.4288038,12.5238098
species,75.4291892,12.1167256
species,75.4292757,12.1962682
species,75.4293015,13.1760453
species,75.4296191,13.7161871
species,75.4302054,12.1648311
species,75.4325078,13.0596539
species,75.4325423,12.1151522
species,75.433638,13.0613833
species,75.4340529,13.5538787
species,75.4346009,13.1710927
species,75.4352342,13.7555992
species,75.4354968,12.1036534
species,75.4355166,12.8745497
species,75.4374526,12.4809835
species,75.437664,13.54612
species,75.4376913,12.5181843
species,75.4384221,12.5603675
species,75.4390383,13.7243355
species,75.4403337,12.4801532
species,75.4403995,12.1093528
species,75.4404726,12.2667227
species,75.4406427,12.2746709
species,75.4410392,12.209507
species,75.445,12.59
species,75.4452595,13.2643805
species,75.4454819,12.142313
species,75.4456472,12.1341899
species,75.4484407,13.7297006
species,75.4486738,13.1333415
species,75.4486788,13.1371145
species,75.45,13.74
species,75.4501787,12.4451517
species,75.4502052,13.1658564
species,75.4502935,12.1995872
species,75.451,12.587
species,75.451,12.597
species,75.4514864,12.1429384
species,75.4515,12.4431
species,75.4516537,12.1128418
species,75.4516577,12.1466472
species,75.452344,12.311822
species,75.4524121,12.9959251
species,75.4524205,12.1075384
species,75.4524542,13.3388746
species,75.4532858,12.4644137
species,75.4533452,12.1049712
species,75.45338,13.511835
species,75.4534186,12.0471406
species,75.4544642,13.3705383
species,75.4550189,12.2037297
species,75.4558611,12.1268894
species,75.4564743,12.2467732
species,75.4566607,12.1096587
species,75.4568445,12.1993978
species,75.4571063,12.1447887
species,75.457442,12.16645
species,75.457921,12.1275299
species,75.457993,13.627439
species,75.4588525,13.3712525
species,75.458978,12.165205
species,75.4594888,12.5531115
species,75.4597248,12.5484535
species,75.4598841,12.4639791
species,75.4601955,12.0727277
species,75.460612,13.7406961
species,75.4609251,12.2237632
species,75.4612004,12.4414048
species,75.4613683,12.0474668
species,75.4615501,12.5530427
species,75.4615822,12.2002528
species,75.4616761,12.2264056
species,75.461762,12.0711064
species,75.4618689,12.2544944
species,75.462092,12.4360986
species,75.4621124,12.0787988
species,75.4623375,13.3783167
species,75.462561,13.151192
species,75.4626799,13.3379649
species,75.4628945,12.2521452
species,75.4633525,13.3503614
species,75.4634547,13.7471379
species,75.4635674,13.7218898
species,75.4639506,12.1541297
species,75.463993,13.3690196
species,75.4641012,13.1702522
species,75.4642109,13.5679924
species,75.4642475,12.9950475
species,75.46453,12.1609261
species,75.4646801,13.3530884
species,75.4650746,13.7495447
species,75.4657142,12.5510108
species,75.4661761,12.1542551
species,75.4663658,12.0690461
species,75.4669667,13.728425
species,75.467006,13.752282
species,75.4670405,13.7561428
species,75.4672122,12.289919
species,75.4679632,12.2803793
